path	author	sex	birthday	header	created	sphere	genre_fi	type	topic	chronotop	style	audience_age	audience_level	audience_size	source	publication	publisher	publ_year	medium	country		region	language

C:\search\corpora\2013\11\				Ульяновская правда - За коррупцию экс-чиновники получили условный срок	19.11.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1636	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - за коррупция экс-чиновник получать условный срок

C:\search\corpora\2013\11\				Ульяновская правда - «Резиновых» квартир в Ульяновске все больше	15.11.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1568	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - «резиновый» квартира в ульяновск все больше

C:\search\corpora\2013\11\				Ульяновская правда - Директор управляющей компании ответит «рублем»	14.11.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1523	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - директор управляющий компания отвечать «рубль»

C:\search\corpora\2013\11\				Ульяновская правда - Михаилу Шканову установили срок для знакомства с материалами дела	13.11.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1503	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - михаил шканов устанавливать срок для знакомство с материал дело

C:\search\corpora\2013\11\				Ульяновская правда - Руководство ООО «Диком» обвиняется в растрате зарплаты работников 	12.11.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1446	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - руководство ооо «диком» обвиняться в растрата зарплата работник 

C:\search\corpora\2013\11\				Ульяновская правда - Директор ульяновского Центра информационных технологий подозревается во взяточничестве	12.11.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1443	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - директор ульяновский центр информационный технология подозреваться во взяточничество

C:\search\corpora\2013\11\				Ульяновская правда - Дело о конфликте на керамзитовом заводе направлено в суд	08.11.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1359	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - дело о конфликт на керамзитовый завод направлять в суд

C:\search\corpora\2013\11\				Ульяновская правда - Пенсионерке из Ульяновска грозит 5 лет тюрьмы за «резиновую» квартиру	05.11.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1238	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - пенсионерка из ульяновск грозить 5 год тюрьма за «резиновый» квартира

C:\search\corpora\2013\11\				Ульяновская правда - Ульяновский врач обвиняется в получении взятки за «липовую» справку для призывника	01.11.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1217	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - ульяновский врач обвиняться в получение взятка за «липовый» справка для призывник

C:\search\corpora\2013\10\				Ульяновская правда - Один из руководителей Ульяновской областной клинической больницы обвиняется в получении взятки	30.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1165	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - один из руководитель ульяновский областной клинический больница обвиняться в получение взятка

C:\search\corpora\2013\10\				Ульяновская правда - Ульяновские спасатели обвиняются в получении взятки	29.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-1092	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - ульяновский спасатель обвиняться в получение взятка

C:\search\corpora\2013\10\				Ульяновская правда - Взяток стало вдвое больше	23.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-974	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - взятка становиться вдвое много

C:\search\corpora\2013\10\				Ульяновская правда - Экс-депутата Ульяновской гордумы осудили за расхищение средств	21.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-853	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - экс-депутат ульяновский гордума осуждать за расхищение средство

C:\search\corpora\2013\10\				Ульяновская правда - Экс-депутату парламента грозит до 4 лет лишения свободы 	19.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-846	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - экс-депутат парламент грозить до 4 год лишение свобода 

C:\search\corpora\2013\10\				Ульяновская правда - Реальный срок за приезжих мигрантов	16.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-788	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - реальный срок за приезжий мигрант

C:\search\corpora\2013\10\				Ульяновская правда - Чиновники Барышского района распорядились землей незаконно	14.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-676	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - чиновник барышский район распоряжаться земля незаконно

C:\search\corpora\2013\10\				Ульяновская правда - Украли продукты	10.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-618	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - украсть продукт

C:\search\corpora\2013\10\				Ульяновская правда - Мошенники занялись доставкой продуктов	10.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-617	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - мошенник заниматься доставка продукт

C:\search\corpora\2013\10\				Ульяновская правда - Обвиняются в получении крупной взятки	05.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-449	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - обвиняться в получение крупный взятка

C:\search\corpora\2013\10\				Ульяновская правда - Заведующая детского сада осуждена за хищение более 400 тысяч рублей бюджетных средств	05.10.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-446	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - заведующая детский сад осуждать за хищение более 400 тысяча рубль бюджетный средство

C:\search\corpora\2013\08\				Ульяновская правда - В квартире обнаружен игровой клуб	22.08.2013.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-91	Ульяновская правда		2013	газета	Россия	Ульяновская область	ru	ульяновский правда - в квартира обнаруживать игровой клуб

C:\search\corpora\2016\02\				Ульяновская правда - В Прислонихе злоумышленники подожгли дом	23.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22664	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в прислониха злоумышленник поджигать дом

C:\search\corpora\2016\02\				Ульяновская правда - Подожгли «Форд Фокус» под окнами хозяина машины	20.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22630	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - поджигать «форд фокус» под окно хозяин машина

C:\search\corpora\2016\02\				Ульяновская правда -   Из горящего подвала дома спасли мужчину	20.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22624	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда -   из горящий подвал дома спасать мужчина

C:\search\corpora\2016\02\				Ульяновская правда - Ульяновские спасатели «поставили на ноги» жеребца	19.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22593	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - ульяновский спасатель «поставлять на нога» жеребец

C:\search\corpora\2016\02\				Ульяновская правда - Мужчина сгорел во время сна	18.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22561	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - мужчина сгорать во время сон

C:\search\corpora\2016\02\				Ульяновская правда - Пожар в квартире оказался поджогом	18.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22547	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - пожар в квартира оказываться поджог

C:\search\corpora\2016\02\				Ульяновская правда - В Ульяновске без вести пропал 35 летний мужчина	18.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22545	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в ульяновск без весть пропадать 35 летний мужчина

C:\search\corpora\2016\02\				Ульяновская правда - Следственный комитет проверит СИЗО №1 в Ульяновске после попытки самоубийства заключенных	17.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22538	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - следственный комитет проверять сизо №1 в ульяновск после попытка самоубийство заключенный

C:\search\corpora\2016\02\				Ульяновская правда - Магазин сгорел вместе с товарами и оборудованием	16.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22487	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - магазин сгорать вместе с товар и оборудование

C:\search\corpora\2016\02\				Ульяновская правда - В Ульяновске спасли сову от ворон	16.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22484	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в ульяновск спасать сова от ворон

C:\search\corpora\2016\02\				Ульяновская правда - Спасатели руководили принятием родов по телефону	16.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22477	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - спасатель руководить принятие род по телефон

C:\search\corpora\2016\02\				Ульяновская правда - Два случая обнаружения фальшивых денег в Ульяновске	16.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22457	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - два случай обнаружение фальшивый деньги в ульяновск

C:\search\corpora\2016\02\				Ульяновская правда - В Ульяновске горели дом, гараж и сауна	15.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22453	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в ульяновск гореть дом, гараж и сауна

C:\search\corpora\2016\02\				Ульяновская правда - «Лихорадка Зика» прилетела в Россию из Доминиканы	15.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22447	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - «лихорадка зик» прилетать в россия из доминикан

C:\search\corpora\2016\02\				Ульяновская правда - В запертой квартире остался семимесячный малыш	15.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22446	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в запирать квартира оставаться семимесячный малыш

C:\search\corpora\2016\02\				Ульяновская правда -  В Ульяновске сгорел дом	13.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22422	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда -  в ульяновск сгорать дом

C:\search\corpora\2016\02\				Ульяновская правда -  Пенсионерка угорела в своем доме в Барыше	12.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22406	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда -  пенсионерка угорать в свой дом в барыш

C:\search\corpora\2016\02\				Ульяновская правда - Коммунальщики заплатят за плохую работу по закону	11.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22375	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - коммунальщик заплатить за плохой работа по закон

C:\search\corpora\2016\02\				Ульяновская правда - Выпускник УВАУГА посадил самолет с горящим двигателем в аэропорту Доминиканы	11.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22376	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - выпускник увауг посадить самолет с гореть двигатель в аэропорт доминикан

C:\search\corpora\2016\02\				Ульяновская правда - Спасатели нашли замерзающего мужчину по лаю собаки	11.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22358	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - спасатель находить замерзающий мужчина по лай собака

C:\search\corpora\2016\02\				Ульяновская правда - Пьяные студентки юрфака накинулись на полицейских с кулаками	10.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22342	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - пьяный студентка юрфак накидываться на полицейский с кулак

C:\search\corpora\2016\02\				Ульяновская правда - На улице Солнечной подожгли две машины	09.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22287	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - на улица солнечный поджигать два машина

C:\search\corpora\2016\02\				Ульяновская правда - В Ульяновске подожгли припаркованный MAN	08.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22261	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в ульяновск поджигать припарковывать MAN

C:\search\corpora\2016\02\				Ульяновская правда - Мужчина погиб от непотушенной сигареты	08.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22254	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - мужчина погибать от непотушенный сигарета

C:\search\corpora\2016\02\				Ульяновская правда - Водитель сгорел вместе со своим авто	08.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22250	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - водитель сгорать вместе со свой авто

C:\search\corpora\2016\02\				Ульяновская правда - Вооружен и очень опасен: в Ульяновске на улице выстрелили в мужчину	07.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22240	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - вооруженный и очень опасный: в ульяновск на улица выстреливать в мужчина

C:\search\corpora\2016\02\				Ульяновская правда - Хулиганы подожгли подоконник в пятиэтажке	05.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22221	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - хулиган поджигать подоконник в пятиэтажка

C:\search\corpora\2016\02\				Ульяновская правда -  Родители не смогли уговорить трехлетнего сына открыть им дверь	04.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22185	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда -  родитель не смочь уговаривать трехлетний сын открывать они дверь

C:\search\corpora\2016\02\				Ульяновская правда -  Девочка попала под снежную «лавину» с крыши	04.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22184	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда -  девочка попадать под снежный «лавина» с крыша

C:\search\corpora\2016\02\				Ульяновская правда - Задымление тепловоза в Ульяновске	03.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22158	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - задымление тепловоз в ульяновск

C:\search\corpora\2016\02\				Ульяновская правда - Ульяновцев просят не выходить на лед	03.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22156	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - ульяновец просить не выходить на лед

C:\search\corpora\2016\02\				Ульяновская правда - Упавший снег с крыши травмировал ребенка	01.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22093	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - упавший снег с крыша травмировать ребенок

C:\search\corpora\2016\02\				Ульяновская правда - В Ульяновске рыбак провалился под лед	01.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22077	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в ульяновск рыбак проваливаться под лед

C:\search\corpora\2016\02\				Ульяновская правда - Дом загорелся от электроприбора	01.02.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22076	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - дом загораться от электроприбор

C:\search\corpora\2016\01\				Ульяновская правда -  Мужчина выжил после падения с девятого этажа в Ульяновске	31.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22068	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда -  мужчина выживать после падение с девятый этаж в ульяновск

C:\search\corpora\2016\01\				Ульяновская правда - Сайт прокуратуры Ульяновской области был взломан	29.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22061	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - сайт прокуратура ульяновский область быть взламывать

C:\search\corpora\2016\01\				Ульяновская правда - Квартира загорелась от дверного звонка	29.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22051	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - квартира загораться от дверной звонок

C:\search\corpora\2016\01\				Ульяновская правда - В Ульяновске без вести пропал молодой мужчина	29.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22041	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в ульяновск без весть пропадать молодой мужчина

C:\search\corpora\2016\01\				Ульяновская правда - 90-летние супруги провели в запертой квартире двое суток без помощи	29.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22035	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - 90-летний супруга проводить в запирать квартира двое сутки без помощь

C:\search\corpora\2016\01\				Ульяновская правда - Коллектором-преступником из Ульяновска займется Следственный комитет	28.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22019	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - коллектор-преступник из ульяновск заниматься следственный комитет

C:\search\corpora\2016\01\				Ульяновская правда - В центре Ульяновска прорвало тепломагистраль	28.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22010	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в центр ульяновск прорвать тепломагистраль

C:\search\corpora\2016\01\				Ульяновская правда - В окно дома в Ульяновске кинули «коктейль Молотова». Пострадали мужчина и ребенок	28.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-22004	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в окно дом в ульяновск кинуть «коктейль молотов». пострадать мужчина и ребенок

C:\search\corpora\2016\01\				Ульяновская правда -  Двор дома на улице Карла Маркса превратился в каток из-за аварии на водопроводе	27.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21994	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда -  двор дом на улица карл маркс превращаться в каток из-за авария на водопровод

C:\search\corpora\2016\01\				Ульяновская правда - Мужчина сгорел вместе со своим домом	27.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21991	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - мужчина сгорать вместе со свой дом

C:\search\corpora\2016\01\				Ульяновская правда - Поджигатель пытался уничтожить частный дом	27.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21987	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - поджигатель пытаться уничтожать частный дом

C:\search\corpora\2016\01\				Ульяновская правда - Квартира на улице Артёма загорелась от короткого замыкания	27.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21978	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - квартира на улица артем загораться от короткий замыкание

C:\search\corpora\2016\01\				Ульяновская правда - Причиной взрыва в Пригородном мог стать неисправный газовый котел	25.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21908	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - причина взрыв в пригородный мочь становиться неисправный газовый котел

C:\search\corpora\2016\01\				Ульяновская правда - Курение стало причиной пожара	25.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21900	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - курение становиться причина пожар

C:\search\corpora\2016\01\				Ульяновская правда - Инспектор ДПС избил пьяного водителя	21.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21842	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - инспектор ДПС избивать пьяный водитель

C:\search\corpora\2016\01\				Ульяновская правда -  Пожар в нежилом доме мог привести к возгоранию соседнего здания	21.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21839	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда -  пожар в нежилой дом мочь приводить к возгорание соседний здание

C:\search\corpora\2016\01\				Ульяновская правда - Сосед спас семью с шестью детьми от пожара	19.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21773	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - сосед спасать семья с шесть ребенок от пожар

C:\search\corpora\2016\01\				Ульяновская правда - Прокуратура лишила прав пять хронических алкоголиков	18.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21741	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - прокуратура лишать право пять хронический алкоголик

C:\search\corpora\2016\01\				Ульяновская правда - За первые две недели года сгорели восемь машин, три из них подожгли	18.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21739	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - за первый два неделя год сгорать восемь машина, три из они поджигать

C:\search\corpora\2016\01\				Ульяновская правда - Мужчина сгорел в доме из-за неисправной печи	18.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21729	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - мужчина сгорать в дом из-за неисправный печь

C:\search\corpora\2016\01\				Ульяновская правда - Женщина погибла в огне из-за трусости подруги	15.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21701	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - женщина погибать в огонь из-за трусость подруга

C:\search\corpora\2016\01\				Ульяновская правда - В Ульяновске сгорел BMW	15.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21684	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в ульяновск сгорать BMW

C:\search\corpora\2016\01\				Ульяновская правда - ЧП: Грузовой самолет из Ульяновска совершил аварийную посадку без переднего шасси	14.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21667	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - чп: грузовой самолет из ульяновск совершать аварийный посадка без передний шасси

C:\search\corpora\2016\01\				Ульяновская правда - В Ульяновске пациент скорой помощи напал на фельдшера	14.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21657	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - в ульяновск пациент скорый помощь нападывать на фельдшер

C:\search\corpora\2016\01\				Ульяновская правда - Центр Ульяновска остался без света	13.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21640	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - центр ульяновск оставаться без свет

C:\search\corpora\2016\01\				Ульяновская правда - Спасатели помогли еще одной женщине-инвалиду	13.01.2016.	публицистика					нейтральный	н-возраст	н-уровень	городская	http://ulpravda.ru/news/news-21632	Ульяновская правда		2016	газета	Россия	Ульяновская область	ru	ульяновский правда - спасатель помогать еще один женщина-инвалид
